CommonName,ZSampleID,SurveyID,SampleDate,Survey,Comments.x,Station,Temp,TopEC,BottomEC,Secchi,Turbidity,Comments.y,Station20mm,Dilution,ZooCode,MeterStart,MeterEnd,totCount,totcells,totCountall,atotal,volume,CPUE,LCDtax,Year
Sinocalanus,508 2008-05-15,661,5/15/2008,5,NA,508,19,3147,4149,32,NA,Tow 1: Let out to 235' then immediately pulled up to 225'.,508,80,35,554339,564812,114,5,1246,1824,4.700068237,388.0794721,SINOCAL,2008
Sinocalanus copepodid,508 2008-05-15,661,5/15/2008,5,NA,508,19,3147,4149,32,NA,Tow 1: Let out to 235' then immediately pulled up to 225'.,508,80,83,554339,564812,225,5,1246,3600,4.700068237,765.9463265,SINOCALJUV,2008
Sinocalanus nauplii,508 2008-05-15,661,5/15/2008,5,NA,508,19,3147,4149,32,NA,Tow 1: Let out to 235' then immediately pulled up to 225'.,508,80,81,554339,564812,15,5,1246,240,4.700068237,51.06308843,SINONAUP,2008
Acartiella,508 2008-05-29,665,5/29/2008,6,NA,508,17.8,3298,4589,32,NA,Retow on CB (tow 3) due to high meter reading.,508,50,37,721027,737061,51,5,945,510,7.195731319,70.87535337,ACARTELA,2008
barnacle nauplii,508 2008-05-29,665,5/29/2008,6,NA,508,17.8,3298,4589,32,NA,Retow on CB (tow 3) due to high meter reading.,508,50,11,721027,737061,4,5,945,40,7.195731319,5.558851245,BARNNAUP,2008
copepod nauplii,508 2008-05-29,665,5/29/2008,6,NA,508,17.8,3298,4589,32,NA,Retow on CB (tow 3) due to high meter reading.,508,50,12,721027,737061,3,5,945,30,7.195731319,4.169138434,COPNAUP,2008
crab zoea,508 2008-05-29,665,5/29/2008,6,NA,508,17.8,3298,4589,32,NA,Retow on CB (tow 3) due to high meter reading.,508,50,74,721027,737061,2,5,945,20,7.195731319,2.779425622,CRABZOEA,2008
cyclopoid copepodid,508 2008-05-29,665,5/29/2008,6,NA,508,17.8,3298,4589,32,NA,Retow on CB (tow 3) due to high meter reading.,508,50,20,721027,737061,3,5,945,30,7.195731319,4.169138434,CYCJUV,2008
Eurytemora copepodid,508 2008-05-29,665,5/29/2008,6,NA,508,17.8,3298,4589,32,NA,Retow on CB (tow 3) due to high meter reading.,508,50,41,721027,737061,28,5,945,280,7.195731319,38.91195871,EURYJUV,2008
Eurytemora spp.,508 2008-05-29,665,5/29/2008,6,NA,508,17.8,3298,4589,32,NA,Retow on CB (tow 3) due to high meter reading.,508,50,34,721027,737061,27,5,945,270,7.195731319,37.5222459,EURYTEM,2008
Harpacticoids,508 2008-05-29,665,5/29/2008,6,NA,508,17.8,3298,4589,32,NA,Retow on CB (tow 3) due to high meter reading.,508,50,59,721027,737061,8,5,945,80,7.195731319,11.11770249,HARPACT,2008
Limnoithona tetraspina,508 2008-05-29,665,5/29/2008,6,NA,508,17.8,3298,4589,32,NA,Retow on CB (tow 3) due to high meter reading.,508,50,26,721027,737061,60,5,945,600,7.195731319,83.38276867,LIMNOTET,2008
Pseudodiaptomus copepodid,508 2008-05-29,665,5/29/2008,6,NA,508,17.8,3298,4589,32,NA,Retow on CB (tow 3) due to high meter reading.,508,50,42,721027,737061,215,5,945,2150,7.195731319,298.7882544,PDIAPJUV,2008
Pseudodiaptomus forbesii,508 2008-05-29,665,5/29/2008,6,NA,508,17.8,3298,4589,32,NA,Retow on CB (tow 3) due to high meter reading.,508,50,86,721027,737061,282,5,945,2820,7.195731319,391.8990128,PDIAPFOR,2008
Pseudodiaptomus nauplii,508 2008-05-29,665,5/29/2008,6,NA,508,17.8,3298,4589,32,NA,Retow on CB (tow 3) due to high meter reading.,508,50,82,721027,737061,51,5,945,510,7.195731319,70.87535337,PDIAPNAUP,2008
Sinocalanus,508 2008-05-29,665,5/29/2008,6,NA,508,17.8,3298,4589,32,NA,Retow on CB (tow 3) due to high meter reading.,508,50,35,721027,737061,156,5,945,1560,7.195731319,216.7951985,SINOCAL,2008
Sinocalanus copepodid,508 2008-05-29,665,5/29/2008,6,NA,508,17.8,3298,4589,32,NA,Retow on CB (tow 3) due to high meter reading.,508,50,83,721027,737061,53,5,945,530,7.195731319,73.65477899,SINOCALJUV,2008
Sinocalanus nauplii,508 2008-05-29,665,5/29/2008,6,NA,508,17.8,3298,4589,32,NA,Retow on CB (tow 3) due to high meter reading.,508,50,81,721027,737061,2,5,945,20,7.195731319,2.779425622,SINONAUP,2008
Acartiella,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,37,298753,313342,39,7,1030,111.4285714,6.547244868,17.01915442,ACARTELA,2008
Acartiella copepodid,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,45,298753,313342,3,7,1030,8.571428571,6.547244868,1.309165725,ASINEJUV,2008
barnacle nauplii,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,11,298753,313342,9,7,1030,25.71428571,6.547244868,3.927497174,BARNNAUP,2008
copepod nauplii,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,12,298753,313342,7,7,1030,20,6.547244868,3.054720024,COPNAUP,2008
crab zoea,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,74,298753,313342,4,7,1030,11.42857143,6.547244868,1.745554299,CRABZOEA,2008
cyclopoid copepodid,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,20,298753,313342,6,7,1030,17.14285714,6.547244868,2.618331449,CYCJUV,2008
Eurytemora copepodid,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,41,298753,313342,13,7,1030,37.14285714,6.547244868,5.673051473,EURYJUV,2008
Eurytemora spp.,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,34,298753,313342,7,7,1030,20,6.547244868,3.054720024,EURYTEM,2008
Harpacticoids,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,59,298753,313342,3,7,1030,8.571428571,6.547244868,1.309165725,HARPACT,2008
Limnoithona tetraspina,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,26,298753,313342,16,7,1030,45.71428571,6.547244868,6.982217198,LIMNOTET,2008
Ostracods,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,10,298753,313342,2,7,1030,5.714285714,6.547244868,0.87277715,OSTRAC,2008
Pseudodiaptomus copepodid,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,42,298753,313342,193,7,1030,551.4285714,6.547244868,84.22299495,PDIAPJUV,2008
Pseudodiaptomus forbesii,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,86,298753,313342,461,7,1030,1317.142857,6.547244868,201.175133,PDIAPFOR,2008
Pseudodiaptomus nauplii,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,82,298753,313342,53,7,1030,151.4285714,6.547244868,23.12859447,PDIAPNAUP,2008
Sinocalanus,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,35,298753,313342,129,7,1030,368.5714286,6.547244868,56.29412616,SINOCAL,2008
Sinocalanus copepodid,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,83,298753,313342,67,7,1030,191.4285714,6.547244868,29.23803451,SINOCALJUV,2008
Sinocalanus nauplii,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,81,298753,313342,5,7,1030,14.28571429,6.547244868,2.181942874,SINONAUP,2008
Tortanus copepodid,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,46,298753,313342,12,7,1030,34.28571429,6.547244868,5.236662898,TORTJUV,2008
Tortanus dextrilobatus,508 2008-06-11,669,6/11/2008,7,NA,508,20.9,5960,7380,32,NA,NA,508,20,47,298753,313342,1,7,1030,2.857142857,6.547244868,0.436388575,TORTANUS,2008
Acartiella,508 2008-06-24,673,6/24/2008,8,NA,508,21.8,7165,1834,42,NA,NA,508,100,37,280748,295131,6,6,1311,100,6.454796281,15.49235571,ACARTELA,2008
Ceriodaphnia,508 2008-06-24,673,6/24/2008,8,NA,508,21.8,7165,1834,42,NA,NA,508,100,64,280748,295131,1,6,1311,16.66666667,6.454796281,2.582059285,OTHCLADO,2008
copepod nauplii,508 2008-06-24,673,6/24/2008,8,NA,508,21.8,7165,1834,42,NA,NA,508,100,12,280748,295131,4,6,1311,66.66666667,6.454796281,10.32823714,COPNAUP,2008
cyclopoid copepodid,508 2008-06-24,673,6/24/2008,8,NA,508,21.8,7165,1834,42,NA,NA,508,100,20,280748,295131,2,6,1311,33.33333333,6.454796281,5.164118569,CYCJUV,2008
Daphnia,508 2008-06-24,673,6/24/2008,8,NA,508,21.8,7165,1834,42,NA,NA,508,100,62,280748,295131,2,6,1311,33.33333333,6.454796281,5.164118569,DAPHNIA,2008
Eurytemora spp.,508 2008-06-24,673,6/24/2008,8,NA,508,21.8,7165,1834,42,NA,NA,508,100,34,280748,295131,1,6,1311,16.66666667,6.454796281,2.582059285,EURYTEM,2008
Harpacticoids,508 2008-06-24,673,6/24/2008,8,NA,508,21.8,7165,1834,42,NA,NA,508,100,59,280748,295131,3,6,1311,50,6.454796281,7.746177854,HARPACT,2008
Limnoithona tetraspina,508 2008-06-24,673,6/24/2008,8,NA,508,21.8,7165,1834,42,NA,NA,508,100,26,280748,295131,28,6,1311,466.6666667,6.454796281,72.29765997,LIMNOTET,2008
Other cyclopoid,508 2008-06-24,673,6/24/2008,8,NA,508,21.8,7165,1834,42,NA,NA,508,100,29,280748,295131,1,6,1311,16.66666667,6.454796281,2.582059285,OTHCYCAD,2008
Other rotifer,508 2008-06-24,673,6/24/2008,8,NA,508,21.8,7165,1834,42,NA,NA,508,100,2,280748,295131,3,6,1311,50,6.454796281,7.746177854,OTHROT,2008
Pseudodiaptomus copepodid,508 2008-06-24,673,6/24/2008,8,NA,508,21.8,7165,1834,42,NA,NA,508,100,42,280748,295131,557,6,1311,9283.333333,6.454796281,1438.207022,PDIAPJUV,2008
Pseudodiaptomus forbesii,508 2008-06-24,673,6/24/2008,8,NA,508,21.8,7165,1834,42,NA,NA,508,100,86,280748,295131,565,6,1311,9416.666667,6.454796281,1458.863496,PDIAPFOR,2008
Pseudodiaptomus nauplii,508 2008-06-24,673,6/24/2008,8,NA,508,21.8,7165,1834,42,NA,NA,508,100,82,280748,295131,110,6,1311,1833.333333,6.454796281,284.0265213,PDIAPNAUP,2008
Sinocalanus,508 2008-06-24,673,6/24/2008,8,NA,508,21.8,7165,1834,42,NA,NA,508,100,35,280748,295131,16,6,1311,266.6666667,6.454796281,41.31294855,SINOCAL,2008
Sinocalanus copepodid,508 2008-06-24,673,6/24/2008,8,NA,508,21.8,7165,1834,42,NA,NA,508,100,83,280748,295131,8,6,1311,133.3333333,6.454796281,20.65647428,SINOCALJUV,2008
Sinocalanus nauplii,508 2008-06-24,673,6/24/2008,8,NA,508,21.8,7165,1834,42,NA,NA,508,100,81,280748,295131,4,6,1311,66.66666667,6.454796281,10.32823714,SINONAUP,2008
Acartiella,508 2008-07-08,678,7/8/2008,9,NA,508,22.6,9390,13000,52,NA,NA,508,30,37,623579,640329,217,5,1068,1302,7.517057478,173.2060722,ACARTELA,2008
Acartiella copepodid,508 2008-07-08,678,7/8/2008,9,NA,508,22.6,9390,13000,52,NA,NA,508,30,45,623579,640329,358,5,1068,2148,7.517057478,285.7501099,ASINEJUV,2008
barnacle nauplii,508 2008-07-08,678,7/8/2008,9,NA,508,22.6,9390,13000,52,NA,NA,508,30,11,623579,640329,244,5,1068,1464,7.517057478,194.7570581,BARNNAUP,2008
copepod nauplii,508 2008-07-08,678,7/8/2008,9,NA,508,22.6,9390,13000,52,NA,NA,508,30,12,623579,640329,84,5,1068,504,7.517057478,67.04751181,COPNAUP,2008
crab zoea,508 2008-07-08,678,7/8/2008,9,NA,508,22.6,9390,13000,52,NA,NA,508,30,74,623579,640329,4,5,1068,24,7.517057478,3.192738658,CRABZOEA,2008
Eurytemora copepodid,508 2008-07-08,678,7/8/2008,9,NA,508,22.6,9390,13000,52,NA,NA,508,30,41,623579,640329,3,5,1068,18,7.517057478,2.394553993,EURYJUV,2008
Harpacticoids,508 2008-07-08,678,7/8/2008,9,NA,508,22.6,9390,13000,52,NA,NA,508,30,59,623579,640329,3,5,1068,18,7.517057478,2.394553993,HARPACT,2008
Limnoithona tetraspina,508 2008-07-08,678,7/8/2008,9,NA,508,22.6,9390,13000,52,NA,NA,508,30,26,623579,640329,80,5,1068,480,7.517057478,63.85477315,LIMNOTET,2008
Pseudodiaptomus copepodid,508 2008-07-08,678,7/8/2008,9,NA,508,22.6,9390,13000,52,NA,NA,508,30,42,623579,640329,8,5,1068,48,7.517057478,6.385477315,PDIAPJUV,2008
Pseudodiaptomus forbesii,508 2008-07-08,678,7/8/2008,9,NA,508,22.6,9390,13000,52,NA,NA,508,30,86,623579,640329,9,5,1068,54,7.517057478,7.18366198,PDIAPFOR,2008
Pseudodiaptomus nauplii,508 2008-07-08,678,7/8/2008,9,NA,508,22.6,9390,13000,52,NA,NA,508,30,82,623579,640329,2,5,1068,12,7.517057478,1.596369329,PDIAPNAUP,2008
Sinocalanus copepodid,508 2008-07-08,678,7/8/2008,9,NA,508,22.6,9390,13000,52,NA,NA,508,30,83,623579,640329,1,5,1068,6,7.517057478,0.798184664,SINOCALJUV,2008
Tortanus,508 2008-07-08,678,7/8/2008,9,NA,508,22.6,9390,13000,52,NA,NA,508,30,38,623579,640329,15,5,1068,90,7.517057478,11.97276997,TORTANUS,2008
Tortanus copepodid,508 2008-07-08,678,7/8/2008,9,NA,508,22.6,9390,13000,52,NA,NA,508,30,46,623579,640329,40,5,1068,240,7.517057478,31.92738658,TORTJUV,2008
Bosmina,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,61,572290,581546,27,5,473,324,4.153903523,77.99892275,BOSMINA,2009
calanoid copepodid,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,40,572290,581546,3,5,473,36,4.153903523,8.666546972,CALJUV,2009
Ceriodaphnia,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,64,572290,581546,7,5,473,84,4.153903523,20.22194293,OTHCLADO,2009
copepod nauplii,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,12,572290,581546,49,5,473,588,4.153903523,141.5536005,COPNAUP,2009
cyclopoid copepodid,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,20,572290,581546,94,5,473,1128,4.153903523,271.5518051,CYCJUV,2009
Daphnia,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,62,572290,581546,8,5,473,96,4.153903523,23.11079193,DAPHNIA,2009
Diaptomus copepodid,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,44,572290,581546,1,5,473,12,4.153903523,2.888848991,DIAPTJUV,2009
Eurytemora copepodid,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,41,572290,581546,29,5,473,348,4.153903523,83.77662073,EURYJUV,2009
Eurytemora nauplii,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,80,572290,581546,6,5,473,72,4.153903523,17.33309394,EURYNAUP,2009
Eurytemora spp.,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,34,572290,581546,7,5,473,84,4.153903523,20.22194293,EURYTEM,2009
Harpacticoids,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,59,572290,581546,68,5,473,816,4.153903523,196.4417314,HARPACT,2009
Limnoithona tetraspina,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,26,572290,581546,1,5,473,12,4.153903523,2.888848991,LIMNOTET,2009
Ostracods,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,10,572290,581546,19,5,473,228,4.153903523,54.88813082,OSTRAC,2009
Other cladocera,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,69,572290,581546,9,5,473,108,4.153903523,25.99964092,OTHCLADO,2009
Other cyclopoid,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,29,572290,581546,6,5,473,72,4.153903523,17.33309394,OTHCYCAD,2009
Other rotifer,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,2,572290,581546,12,5,473,144,4.153903523,34.66618789,OTHROT,2009
Pseudodiaptomus copepodid,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,42,572290,581546,7,5,473,84,4.153903523,20.22194293,PDIAPJUV,2009
Pseudodiaptomus nauplii,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,82,572290,581546,5,5,473,60,4.153903523,14.44424495,PDIAPNAUP,2009
Sinocalanus,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,35,572290,581546,27,5,473,324,4.153903523,77.99892275,SINOCAL,2009
Sinocalanus copepodid,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,83,572290,581546,57,5,473,684,4.153903523,164.6643925,SINOCALJUV,2009
Sinocalanus nauplii,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,81,572290,581546,30,5,473,360,4.153903523,86.66546972,SINONAUP,2009
UnID cladocera,508 2009-03-12,685,3/12/2009,1,NA,508,12,316,317,35,NA,tow 3 hit bottom filled with sand. Sled recovered. Retow 3.  tow 3 hit bottom and filled with sand. Sled recovered. Retow 3.,508,60,68,572290,581546,1,5,473,12,4.153903523,2.888848991,OTHCLADO,2009
Acanthocyclops,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,21,849775,858238,20,5,855,380,3.798021339,100.0520971,AVERNAL,2009
Acartiella,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,37,849775,858238,4,5,855,76,3.798021339,20.01041943,ACARTELA,2009
barnacle nauplii,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,11,849775,858238,1,5,855,19,3.798021339,5.002604857,BARNNAUP,2009
Bosmina,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,61,849775,858238,1,5,855,19,3.798021339,5.002604857,BOSMINA,2009
copepod nauplii,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,12,849775,858238,53,5,855,1007,3.798021339,265.1380574,COPNAUP,2009
Cumaceans,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,72,849775,858238,1,5,855,19,3.798021339,5.002604857,CUMAC,2009
cyclopoid copepodid,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,20,849775,858238,71,5,855,1349,3.798021339,355.1849449,CYCJUV,2009
Daphnia,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,62,849775,858238,3,5,855,57,3.798021339,15.00781457,DAPHNIA,2009
Eurytemora copepodid,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,41,849775,858238,98,5,855,1862,3.798021339,490.255276,EURYJUV,2009
Eurytemora nauplii,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,80,849775,858238,6,5,855,114,3.798021339,30.01562914,EURYNAUP,2009
Eurytemora spp.,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,34,849775,858238,39,5,855,741,3.798021339,195.1015894,EURYTEM,2009
Harpacticoids,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,59,849775,858238,168,5,855,3192,3.798021339,840.437616,HARPACT,2009
Limnoithona juvenile,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,84,849775,858238,11,5,855,209,3.798021339,55.02865343,LIMNOJUV,2009
Limnoithona tetraspina,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,26,849775,858238,95,5,855,1805,3.798021339,475.2474614,LIMNOTET,2009
Ostracods,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,10,849775,858238,8,5,855,152,3.798021339,40.02083886,OSTRAC,2009
Other cladocera,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,69,849775,858238,3,5,855,57,3.798021339,15.00781457,OTHCLADO,2009
Pseudodiaptomus copepodid,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,42,849775,858238,1,5,855,19,3.798021339,5.002604857,PDIAPJUV,2009
Pseudodiaptomus forbesii,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,86,849775,858238,3,5,855,57,3.798021339,15.00781457,PDIAPFOR,2009
Pseudodiaptomus nauplii,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,82,849775,858238,1,5,855,19,3.798021339,5.002604857,PDIAPNAUP,2009
Sinocalanus,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,35,849775,858238,25,5,855,475,3.798021339,125.0651214,SINOCAL,2009
Sinocalanus copepodid,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,83,849775,858238,197,5,855,3743,3.798021339,985.5131569,SINOCALJUV,2009
Sinocalanus nauplii,508 2009-03-27,691,3/27/2009,2,NA,508,14.2,950,1007,30,NA,NA,508,95,81,849775,858238,46,5,855,874,3.798021339,230.1198234,SINONAUP,2009
Acartiella,508 2009-04-07,693,4/7/2009,3,NA,508,14.8,2138,2630,24,NA,Tow 2: 1st pull 1 minute late (8:30).  Tow 2: 1st pull 1 min late (8:30).,508,50,37,120225,130228,5,5,847,50,4.489141848,11.13798621,ACARTELA,2009
Acartiella copepodid,508 2009-04-07,693,4/7/2009,3,NA,508,14.8,2138,2630,24,NA,Tow 2: 1st pull 1 minute late (8:30).  Tow 2: 1st pull 1 min late (8:30).,508,50,45,120225,130228,1,5,847,10,4.489141848,2.227597242,ASINEJUV,2009
copepod nauplii,508 2009-04-07,693,4/7/2009,3,NA,508,14.8,2138,2630,24,NA,Tow 2: 1st pull 1 minute late (8:30).  Tow 2: 1st pull 1 min late (8:30).,508,50,12,120225,130228,40,5,847,400,4.489141848,89.10388969,COPNAUP,2009
